timestamp,motiontime,cmd_mode,cmd_gaitType,cmd_velocity_x,cmd_velocity_y,cmd_yawSpeed,cmd_bodyHeight,cmd_euler_x,cmd_euler_y,cmd_euler_z,imu_r,imu_p,imu_y,imu_gyro_x,imu_gyro_y,imu_gyro_z,imu_acc_x,imu_acc_y,imu_acc_z,m0_q,m0_dq,m0_tau,m1_q,m1_dq,m1_tau,m2_q,m2_dq,m2_tau,m3_q,m3_dq,m3_tau,m4_q,m4_dq,m4_tau,m5_q,m5_dq,m5_tau,m6_q,m6_dq,m6_tau,m7_q,m7_dq,m7_tau,m8_q,m8_dq,m8_tau,m9_q,m9_dq,m9_tau,m10_q,m10_dq,m10_tau,m11_q,m11_dq,m11_tau
1744752089.7252715,1641,1,0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.0,0.1230786070227623,0.015475751832127571,-1.2885106801986694,0.020547613501548767,-0.001942176721058786,0.0031765270978212357,-0.1264982968568802,1.1697992086410522,9.655814170837402,-0.13025392591953278,-0.0062714191153645515,1.18359375,0.7849146723747253,0.006190076004713774,0.44140625,-1.5506939888000488,-0.006729469168931246,2.66796875,-0.0814465582370758,0.004915885627269745,-2.22265625,0.7577860355377197,-0.006787057500332594,0.29296875,-1.508103609085083,0.0028655389323830605,5.453125,-0.14999490976333618,0.01476114522665739,2.07421875,0.7892746329307556,-0.0013791309902444482,0.640625,-1.5849277973175049,-0.00028856718563474715,3.5234375,-0.12177622318267822,0.00445872126147151,-1.9765625,0.7771636247634888,-0.01214379258453846,0.14453125,-1.5311548709869385,0.002742229262366891,6.0078125
1744752089.727982,1642,1,0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.0,0.1230786070227623,0.015475751832127571,-1.2885106801986694,0.020547613501548767,-0.001942176721058786,0.0031765270978212357,-0.1264982968568802,1.1697992086410522,9.655814170837402,-0.13025392591953278,-0.0062714191153645515,1.18359375,0.7849146723747253,0.006190076004713774,0.44140625,-1.5506939888000488,-0.006729469168931246,2.66796875,-0.0814465582370758,0.004915885627269745,-2.22265625,0.7577860355377197,-0.006787057500332594,0.29296875,-1.508103609085083,0.0028655389323830605,5.453125,-0.14999490976333618,0.01476114522665739,2.07421875,0.7892746329307556,-0.0013791309902444482,0.640625,-1.5849277973175049,-0.00028856718563474715,3.5234375,-0.12177622318267822,0.00445872126147151,-1.9765625,0.7771636247634888,-0.01214379258453846,0.14453125,-1.5311548709869385,0.002742229262366891,6.0078125
1744752089.7307072,1643,1,0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.0,0.1230786070227623,0.015475751832127571,-1.2885106801986694,0.020547613501548767,-0.001942176721058786,0.0031765270978212357,-0.1264982968568802,1.1697992086410522,9.655814170837402,-0.13025392591953278,-0.0062714191153645515,1.18359375,0.7849146723747253,0.006190076004713774,0.44140625,-1.5506939888000488,-0.006729469168931246,2.66796875,-0.0814465582370758,0.004915885627269745,-2.22265625,0.7577860355377197,-0.006787057500332594,0.29296875,-1.508103609085083,0.0028655389323830605,5.453125,-0.14999490976333618,0.01476114522665739,2.07421875,0.7892746329307556,-0.0013791309902444482,0.640625,-1.5849277973175049,-0.00028856718563474715,3.5234375,-0.12177622318267822,0.00445872126147151,-1.9765625,0.7771636247634888,-0.01214379258453846,0.14453125,-1.5311548709869385,0.002742229262366891,6.0078125
1744752089.7335,1644,1,0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.0,0.1230786070227623,0.015475751832127571,-1.2885106801986694,0.020547613501548767,-0.001942176721058786,0.0031765270978212357,-0.1264982968568802,1.1697992086410522,9.655814170837402,-0.13025392591953278,-0.0062714191153645515,1.18359375,0.7849146723747253,0.006190076004713774,0.44140625,-1.5506939888000488,-0.006729469168931246,2.66796875,-0.0814465582370758,0.004915885627269745,-2.22265625,0.7577860355377197,-0.006787057500332594,0.29296875,-1.508103609085083,0.0028655389323830605,5.453125,-0.14999490976333618,0.01476114522665739,2.07421875,0.7892746329307556,-0.0013791309902444482,0.640625,-1.5849277973175049,-0.00028856718563474715,3.5234375,-0.12177622318267822,0.00445872126147151,-1.9765625,0.7771636247634888,-0.01214379258453846,0.14453125,-1.5311548709869385,0.002742229262366891,6.0078125
1744752089.7363272,1645,1,0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.0,0.1230786070227623,0.015475751832127571,-1.2885106801986694,0.020547613501548767,-0.001942176721058786,0.0031765270978212357,-0.1264982968568802,1.1697992086410522,9.655814170837402,-0.13025392591953278,-0.0062714191153645515,1.18359375,0.7849146723747253,0.006190076004713774,0.44140625,-1.5506939888000488,-0.006729469168931246,2.66796875,-0.0814465582370758,0.004915885627269745,-2.22265625,0.7577860355377197,-0.006787057500332594,0.29296875,-1.508103609085083,0.0028655389323830605,5.453125,-0.14999490976333618,0.01476114522665739,2.07421875,0.7892746329307556,-0.0013791309902444482,0.640625,-1.5849277973175049,-0.00028856718563474715,3.5234375,-0.12177622318267822,0.00445872126147151,-1.9765625,0.7771636247634888,-0.01214379258453846,0.14453125,-1.5311548709869385,0.002742229262366891,6.0078125
1744752089.7390544,1646,1,0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.0,0.1230786070227623,0.015475751832127571,-1.2885106801986694,0.020547613501548767,-0.001942176721058786,0.0031765270978212357,-0.1264982968568802,1.1697992086410522,9.655814170837402,-0.13025392591953278,-0.0062714191153645515,1.18359375,0.7849146723747253,0.006190076004713774,0.44140625,-1.5506939888000488,-0.006729469168931246,2.66796875,-0.0814465582370758,0.004915885627269745,-2.22265625,0.7577860355377197,-0.006787057500332594,0.29296875,-1.508103609085083,0.0028655389323830605,5.453125,-0.14999490976333618,0.01476114522665739,2.07421875,0.7892746329307556,-0.0013791309902444482,0.640625,-1.5849277973175049,-0.00028856718563474715,3.5234375,-0.12177622318267822,0.00445872126147151,-1.9765625,0.7771636247634888,-0.01214379258453846,0.14453125,-1.5311548709869385,0.002742229262366891,6.0078125
1744752089.7415743,1647,1,0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.0,0.1230786070227623,0.015475751832127571,-1.2885106801986694,0.020547613501548767,-0.001942176721058786,0.0031765270978212357,-0.1264982968568802,1.1697992086410522,9.655814170837402,-0.13025392591953278,-0.0062714191153645515,1.18359375,0.7849146723747253,0.006190076004713774,0.44140625,-1.5506939888000488,-0.006729469168931246,2.66796875,-0.0814465582370758,0.004915885627269745,-2.22265625,0.7577860355377197,-0.006787057500332594,0.29296875,-1.508103609085083,0.0028655389323830605,5.453125,-0.14999490976333618,0.01476114522665739,2.07421875,0.7892746329307556,-0.0013791309902444482,0.640625,-1.5849277973175049,-0.00028856718563474715,3.5234375,-0.12177622318267822,0.00445872126147151,-1.9765625,0.7771636247634888,-0.01214379258453846,0.14453125,-1.5311548709869385,0.002742229262366891,6.0078125
1744752089.7441142,1648,1,0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.0,0.12323281168937683,0.015503383241593838,-1.2884596586227417,0.004332524724304676,0.009854705072939396,0.009969595819711685,-0.11587792634963989,1.1822506189346313,9.588956832885742,-0.13043560087680817,-0.006631691474467516,1.18359375,0.7849752306938171,0.006148669868707657,0.56640625,-1.5506939888000488,-0.003889061976224184,2.81640625,-0.08162821829319,-0.007762671448290348,-2.17578125,0.7577860355377197,0.00014664296759292483,0.26953125,-1.5081439018249512,-0.008184563368558884,5.1171875,-0.1501765251159668,-0.022871749475598335,1.9765625,0.7892746329307556,-0.00910181738436222,0.640625,-1.5849277973175049,0.001949477125890553,3.671875,-0.12183678150177002,0.015194547362625599,-1.92578125,0.7772241830825806,-0.003000259166583419,0.39453125,-1.5311548709869385,0.0021864846348762512,6.08203125
1744752089.7467449,1649,1,0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.0,0.12323281168937683,0.015503383241593838,-1.2884596586227417,0.004332524724304676,0.009854705072939396,0.009969595819711685,-0.11587792634963989,1.1822506189346313,9.588956832885742,-0.13043560087680817,-0.006631691474467516,1.18359375,0.7849752306938171,0.006148669868707657,0.56640625,-1.5506939888000488,-0.003889061976224184,2.81640625,-0.08162821829319,-0.007762671448290348,-2.17578125,0.7577860355377197,0.00014664296759292483,0.26953125,-1.5081439018249512,-0.008184563368558884,5.1171875,-0.1501765251159668,-0.022871749475598335,1.9765625,0.7892746329307556,-0.00910181738436222,0.640625,-1.5849277973175049,0.001949477125890553,3.671875,-0.12183678150177002,0.015194547362625599,-1.92578125,0.7772241830825806,-0.003000259166583419,0.39453125,-1.5311548709869385,0.0021864846348762512,6.08203125
1744752089.7493615,1650,1,0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.0,0.12323281168937683,0.015503383241593838,-1.2884596586227417,0.004332524724304676,0.009854705072939396,0.009969595819711685,-0.11587792634963989,1.1822506189346313,9.588956832885742,-0.13043560087680817,-0.006631691474467516,1.18359375,0.7849752306938171,0.006148669868707657,0.56640625,-1.5506939888000488,-0.003889061976224184,2.81640625,-0.08162821829319,-0.007762671448290348,-2.17578125,0.7577860355377197,0.00014664296759292483,0.26953125,-1.5081439018249512,-0.008184563368558884,5.1171875,-0.1501765251159668,-0.022871749475598335,1.9765625,0.7892746329307556,-0.00910181738436222,0.640625,-1.5849277973175049,0.001949477125890553,3.671875,-0.12183678150177002,0.015194547362625599,-1.92578125,0.7772241830825806,-0.003000259166583419,0.39453125,-1.5311548709869385,0.0021864846348762512,6.08203125
1744752089.752007,1651,1,0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.0,0.12323281168937683,0.015503383241593838,-1.2884596586227417,0.004332524724304676,0.009854705072939396,0.009969595819711685,-0.11587792634963989,1.1822506189346313,9.588956832885742,-0.13043560087680817,-0.006631691474467516,1.18359375,0.7849752306938171,0.006148669868707657,0.56640625,-1.5506939888000488,-0.003889061976224184,2.81640625,-0.08162821829319,-0.007762671448290348,-2.17578125,0.7577860355377197,0.00014664296759292483,0.26953125,-1.5081439018249512,-0.008184563368558884,5.1171875,-0.1501765251159668,-0.022871749475598335,1.9765625,0.7892746329307556,-0.00910181738436222,0.640625,-1.5849277973175049,0.001949477125890553,3.671875,-0.12183678150177002,0.015194547362625599,-1.92578125,0.7772241830825806,-0.003000259166583419,0.39453125,-1.5311548709869385,0.0021864846348762512,6.08203125
1744752089.754765,1652,1,0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.0,0.12323281168937683,0.015503383241593838,-1.2884596586227417,0.004332524724304676,0.009854705072939396,0.009969595819711685,-0.11587792634963989,1.1822506189346313,9.588956832885742,-0.13043560087680817,-0.006631691474467516,1.18359375,0.7849752306938171,0.006148669868707657,0.56640625,-1.5506939888000488,-0.003889061976224184,2.81640625,-0.08162821829319,-0.007762671448290348,-2.17578125,0.7577860355377197,0.00014664296759292483,0.26953125,-1.5081439018249512,-0.008184563368558884,5.1171875,-0.1501765251159668,-0.022871749475598335,1.9765625,0.7892746329307556,-0.00910181738436222,0.640625,-1.5849277973175049,0.001949477125890553,3.671875,-0.12183678150177002,0.015194547362625599,-1.92578125,0.7772241830825806,-0.003000259166583419,0.39453125,-1.5311548709869385,0.0021864846348762512,6.08203125
1744752089.7573729,1653,1,0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.0,0.12323281168937683,0.015503383241593838,-1.2884596586227417,0.004332524724304676,0.009854705072939396,0.009969595819711685,-0.11587792634963989,1.1822506189346313,9.588956832885742,-0.13043560087680817,-0.006631691474467516,1.18359375,0.7849752306938171,0.006148669868707657,0.56640625,-1.5506939888000488,-0.003889061976224184,2.81640625,-0.08162821829319,-0.007762671448290348,-2.17578125,0.7577860355377197,0.00014664296759292483,0.26953125,-1.5081439018249512,-0.008184563368558884,5.1171875,-0.1501765251159668,-0.022871749475598335,1.9765625,0.7892746329307556,-0.00910181738436222,0.640625,-1.5849277973175049,0.001949477125890553,3.671875,-0.12183678150177002,0.015194547362625599,-1.92578125,0.7772241830825806,-0.003000259166583419,0.39453125,-1.5311548709869385,0.0021864846348762512,6.08203125
1744752089.7600772,1654,1,0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.0,0.12323281168937683,0.015503383241593838,-1.2884596586227417,0.004332524724304676,0.009854705072939396,0.009969595819711685,-0.11587792634963989,1.1822506189346313,9.588956832885742,-0.13043560087680817,-0.006631691474467516,1.18359375,0.7849752306938171,0.006148669868707657,0.56640625,-1.5506939888000488,-0.003889061976224184,2.81640625,-0.08162821829319,-0.007762671448290348,-2.17578125,0.7577860355377197,0.00014664296759292483,0.26953125,-1.5081439018249512,-0.008184563368558884,5.1171875,-0.1501765251159668,-0.022871749475598335,1.9765625,0.7892746329307556,-0.00910181738436222,0.640625,-1.5849277973175049,0.001949477125890553,3.671875,-0.12183678150177002,0.015194547362625599,-1.92578125,0.7772241830825806,-0.003000259166583419,0.39453125,-1.5311548709869385,0.0021864846348762512,6.08203125
1744752089.7626638,1655,1,0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.0,0.12323281168937683,0.015503383241593838,-1.2884596586227417,0.004332524724304676,0.009854705072939396,0.009969595819711685,-0.11587792634963989,1.1822506189346313,9.588956832885742,-0.13043560087680817,-0.006631691474467516,1.18359375,0.7849752306938171,0.006148669868707657,0.56640625,-1.5506939888000488,-0.003889061976224184,2.81640625,-0.08162821829319,-0.007762671448290348,-2.17578125,0.7577860355377197,0.00014664296759292483,0.26953125,-1.5081439018249512,-0.008184563368558884,5.1171875,-0.1501765251159668,-0.022871749475598335,1.9765625,0.7892746329307556,-0.00910181738436222,0.640625,-1.5849277973175049,0.001949477125890553,3.671875,-0.12183678150177002,0.015194547362625599,-1.92578125,0.7772241830825806,-0.003000259166583419,0.39453125,-1.5311548709869385,0.0021864846348762512,6.08203125
1744752089.765265,1656,1,0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.0,0.12330873310565948,0.015493110753595829,-1.2884420156478882,0.004363186191767454,-0.004004318732768297,0.009052812121808529,-0.16736412048339844,1.1946172714233398,9.624235153198242,-0.13055670261383057,-0.005046079866588116,1.18359375,0.7849752306938171,0.00985150970518589,0.515625,-1.5506939888000488,-0.0017271579708904028,2.6328125,-0.0816887766122818,0.006477366667240858,-2.1484375,0.7577860355377197,-0.0007965428521856666,0.29296875,-1.508103609085083,-0.00022102336515672505,5.4140625,-0.1502370834350586,-0.010733136907219887,1.77734375,0.7893351912498474,0.0021587128285318613,0.54296875,-1.584968090057373,-0.001434488338418305,3.5234375,-0.12189733237028122,-0.0012137284502387047,-2.07421875,0.7772241830825806,0.004921881016343832,0.1953125,-1.5311548709869385,0.00015883668675087392,6.0078125
1744752089.7679949,1657,1,0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.0,0.12330873310565948,0.015493110753595829,-1.2884420156478882,0.004363186191767454,-0.004004318732768297,0.009052812121808529,-0.16736412048339844,1.1946172714233398,9.624235153198242,-0.13055670261383057,-0.005046079866588116,1.18359375,0.7849752306938171,0.00985150970518589,0.515625,-1.5506939888000488,-0.0017271579708904028,2.6328125,-0.0816887766122818,0.006477366667240858,-2.1484375,0.7577860355377197,-0.0007965428521856666,0.29296875,-1.508103609085083,-0.00022102336515672505,5.4140625,-0.1502370834350586,-0.010733136907219887,1.77734375,0.7893351912498474,0.0021587128285318613,0.54296875,-1.584968090057373,-0.001434488338418305,3.5234375,-0.12189733237028122,-0.0012137284502387047,-2.07421875,0.7772241830825806,0.004921881016343832,0.1953125,-1.5311548709869385,0.00015883668675087392,6.0078125
1744752089.7706537,1658,1,0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.0,0.12330873310565948,0.015493110753595829,-1.2884420156478882,0.004363186191767454,-0.004004318732768297,0.009052812121808529,-0.16736412048339844,1.1946172714233398,9.624235153198242,-0.13055670261383057,-0.005046079866588116,1.18359375,0.7849752306938171,0.00985150970518589,0.515625,-1.5506939888000488,-0.0017271579708904028,2.6328125,-0.0816887766122818,0.006477366667240858,-2.1484375,0.7577860355377197,-0.0007965428521856666,0.29296875,-1.508103609085083,-0.00022102336515672505,5.4140625,-0.1502370834350586,-0.010733136907219887,1.77734375,0.7893351912498474,0.0021587128285318613,0.54296875,-1.584968090057373,-0.001434488338418305,3.5234375,-0.12189733237028122,-0.0012137284502387047,-2.07421875,0.7772241830825806,0.004921881016343832,0.1953125,-1.5311548709869385,0.00015883668675087392,6.0078125
1744752089.7733972,1659,1,0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.0,0.12330873310565948,0.015493110753595829,-1.2884420156478882,0.004363186191767454,-0.004004318732768297,0.009052812121808529,-0.16736412048339844,1.1946172714233398,9.624235153198242,-0.13055670261383057,-0.005046079866588116,1.18359375,0.7849752306938171,0.00985150970518589,0.515625,-1.5506939888000488,-0.0017271579708904028,2.6328125,-0.0816887766122818,0.006477366667240858,-2.1484375,0.7577860355377197,-0.0007965428521856666,0.29296875,-1.508103609085083,-0.00022102336515672505,5.4140625,-0.1502370834350586,-0.010733136907219887,1.77734375,0.7893351912498474,0.0021587128285318613,0.54296875,-1.584968090057373,-0.001434488338418305,3.5234375,-0.12189733237028122,-0.0012137284502387047,-2.07421875,0.7772241830825806,0.004921881016343832,0.1953125,-1.5311548709869385,0.00015883668675087392,6.0078125
1744752089.7759879,1660,1,0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.0,0.12330873310565948,0.015493110753595829,-1.2884420156478882,0.004363186191767454,-0.004004318732768297,0.009052812121808529,-0.16736412048339844,1.1946172714233398,9.624235153198242,-0.13055670261383057,-0.005046079866588116,1.18359375,0.7849752306938171,0.00985150970518589,0.515625,-1.5506939888000488,-0.0017271579708904028,2.6328125,-0.0816887766122818,0.006477366667240858,-2.1484375,0.7577860355377197,-0.0007965428521856666,0.29296875,-1.508103609085083,-0.00022102336515672505,5.4140625,-0.1502370834350586,-0.010733136907219887,1.77734375,0.7893351912498474,0.0021587128285318613,0.54296875,-1.584968090057373,-0.001434488338418305,3.5234375,-0.12189733237028122,-0.0012137284502387047,-2.07421875,0.7772241830825806,0.004921881016343832,0.1953125,-1.5311548709869385,0.00015883668675087392,6.0078125
1744752089.7785056,1661,1,0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.0,0.12330873310565948,0.015493110753595829,-1.2884420156478882,0.004363186191767454,-0.004004318732768297,0.009052812121808529,-0.16736412048339844,1.1946172714233398,9.624235153198242,-0.13055670261383057,-0.005046079866588116,1.18359375,0.7849752306938171,0.00985150970518589,0.515625,-1.5506939888000488,-0.0017271579708904028,2.6328125,-0.0816887766122818,0.006477366667240858,-2.1484375,0.7577860355377197,-0.0007965428521856666,0.29296875,-1.508103609085083,-0.00022102336515672505,5.4140625,-0.1502370834350586,-0.010733136907219887,1.77734375,0.7893351912498474,0.0021587128285318613,0.54296875,-1.584968090057373,-0.001434488338418305,3.5234375,-0.12189733237028122,-0.0012137284502387047,-2.07421875,0.7772241830825806,0.004921881016343832,0.1953125,-1.5311548709869385,0.00015883668675087392,6.0078125
1744752089.781064,1662,1,0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.0,0.12330873310565948,0.015493110753595829,-1.2884420156478882,0.004363186191767454,-0.004004318732768297,0.009052812121808529,-0.16736412048339844,1.1946172714233398,9.624235153198242,-0.13055670261383057,-0.005046079866588116,1.18359375,0.7849752306938171,0.00985150970518589,0.515625,-1.5506939888000488,-0.0017271579708904028,2.6328125,-0.0816887766122818,0.006477366667240858,-2.1484375,0.7577860355377197,-0.0007965428521856666,0.29296875,-1.508103609085083,-0.00022102336515672505,5.4140625,-0.1502370834350586,-0.010733136907219887,1.77734375,0.7893351912498474,0.0021587128285318613,0.54296875,-1.584968090057373,-0.001434488338418305,3.5234375,-0.12189733237028122,-0.0012137284502387047,-2.07421875,0.7772241830825806,0.004921881016343832,0.1953125,-1.5311548709869385,0.00015883668675087392,6.0078125
1744752089.7836514,1663,1,0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.0,0.12339352816343307,0.01552452240139246,-1.2884409427642822,0.012424199841916561,0.004323892295360565,-0.008887248113751411,-0.17630231380462646,1.1864171028137207,9.64079475402832,-0.13073837757110596,-0.009996217675507069,1.16015625,0.7849752306938171,0.01272702869027853,0.46875,-1.550734281539917,-0.011579371057450771,2.890625,-0.081749327480793,-0.0019546893890947104,-2.22265625,0.7577860355377197,0.00020956461958121508,0.34375,-1.508103609085083,-9.147662785835564e-05,5.15625,-0.1502370834350586,0.0060411798767745495,1.8515625,0.7893351912498474,0.004360630642622709,0.56640625,-1.584968090057373,-0.005256685893982649,3.59765625,-0.12195789068937302,-0.014139045961201191,-1.90234375,0.7772241830825806,0.0069947754964232445,0.24609375,-1.5311548709869385,0.0021733627654612064,5.8984375
1744752089.7863736,1664,1,0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.0,0.12339352816343307,0.01552452240139246,-1.2884409427642822,0.012424199841916561,0.004323892295360565,-0.008887248113751411,-0.17630231380462646,1.1864171028137207,9.64079475402832,-0.13073837757110596,-0.009996217675507069,1.16015625,0.7849752306938171,0.01272702869027853,0.46875,-1.550734281539917,-0.011579371057450771,2.890625,-0.081749327480793,-0.0019546893890947104,-2.22265625,0.7577860355377197,0.00020956461958121508,0.34375,-1.508103609085083,-9.147662785835564e-05,5.15625,-0.1502370834350586,0.0060411798767745495,1.8515625,0.7893351912498474,0.004360630642622709,0.56640625,-1.584968090057373,-0.005256685893982649,3.59765625,-0.12195789068937302,-0.014139045961201191,-1.90234375,0.7772241830825806,0.0069947754964232445,0.24609375,-1.5311548709869385,0.0021733627654612064,5.8984375
1744752089.789051,1665,1,0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.0,0.12339352816343307,0.01552452240139246,-1.2884409427642822,0.012424199841916561,0.004323892295360565,-0.008887248113751411,-0.17630231380462646,1.1864171028137207,9.64079475402832,-0.13073837757110596,-0.009996217675507069,1.16015625,0.7849752306938171,0.01272702869027853,0.46875,-1.550734281539917,-0.011579371057450771,2.890625,-0.081749327480793,-0.0019546893890947104,-2.22265625,0.7577860355377197,0.00020956461958121508,0.34375,-1.508103609085083,-9.147662785835564e-05,5.15625,-0.1502370834350586,0.0060411798767745495,1.8515625,0.7893351912498474,0.004360630642622709,0.56640625,-1.584968090057373,-0.005256685893982649,3.59765625,-0.12195789068937302,-0.014139045961201191,-1.90234375,0.7772241830825806,0.0069947754964232445,0.24609375,-1.5311548709869385,0.0021733627654612064,5.8984375
