timestamp,motiontime,cmd_mode,cmd_gaitType,cmd_velocity_x,cmd_velocity_y,cmd_yawSpeed,cmd_bodyHeight,cmd_euler_x,cmd_euler_y,cmd_euler_z,imu_r,imu_p,imu_y,imu_gyro_x,imu_gyro_y,imu_gyro_z,imu_acc_x,imu_acc_y,imu_acc_z,footForce_0,footForceEst_0,footForce_1,footForceEst_1,footForce_2,footForceEst_2,footForce_3,footForceEst_3,m0_q,m0_dq,m0_tau,m1_q,m1_dq,m1_tau,m2_q,m2_dq,m2_tau,m3_q,m3_dq,m3_tau,m4_q,m4_dq,m4_tau,m5_q,m5_dq,m5_tau,m6_q,m6_dq,m6_tau,m7_q,m7_dq,m7_tau,m8_q,m8_dq,m8_tau,m9_q,m9_dq,m9_tau,m10_q,m10_dq,m10_tau,m11_q,m11_dq,m11_tau
1744753228.1736047,1234,1,0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.0,0.0602220743894577,0.02039109729230404,0.3054846525192261,0.4315311312675476,-0.054368022829294205,0.021601011976599693,-0.2172843962907791,0.6743572354316711,10.006643295288086,0,0,0,0,0,0,0,0,-0.0647333562374115,-0.37652063369750977,1.18359375,0.7655370831489563,0.050560273230075836,0.29296875,-1.5247763395309448,-0.0063424729742109776,2.22265625,-0.017197636887431145,-0.3594951033592224,-2.1015625,0.7655976414680481,-0.1303146481513977,0.26953125,-1.5234037637710571,0.32242393493652344,5.15625,-0.09155924618244171,-0.3218156099319458,1.77734375,0.7668086886405945,0.1807584911584854,0.515625,-1.5515416860580444,-0.16882824897766113,3.1875,-0.06334058940410614,-0.40836745500564575,-1.8046875,0.7860652208328247,-0.03726104274392128,0.3671875,-1.5538831949234009,0.18326453864574432,5.75
1744753228.1763377,1235,1,0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.0,0.0602220743894577,0.02039109729230404,0.3054846525192261,0.4315311312675476,-0.054368022829294205,0.021601011976599693,-0.2172843962907791,0.6743572354316711,10.006643295288086,0,0,0,0,0,0,0,0,-0.0647333562374115,-0.37652063369750977,1.18359375,0.7655370831489563,0.050560273230075836,0.29296875,-1.5247763395309448,-0.0063424729742109776,2.22265625,-0.017197636887431145,-0.3594951033592224,-2.1015625,0.7655976414680481,-0.1303146481513977,0.26953125,-1.5234037637710571,0.32242393493652344,5.15625,-0.09155924618244171,-0.3218156099319458,1.77734375,0.7668086886405945,0.1807584911584854,0.515625,-1.5515416860580444,-0.16882824897766113,3.1875,-0.06334058940410614,-0.40836745500564575,-1.8046875,0.7860652208328247,-0.03726104274392128,0.3671875,-1.5538831949234009,0.18326453864574432,5.75
1744753228.1788454,1236,1,0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.0,0.0602220743894577,0.02039109729230404,0.3054846525192261,0.4315311312675476,-0.054368022829294205,0.021601011976599693,-0.2172843962907791,0.6743572354316711,10.006643295288086,0,0,0,0,0,0,0,0,-0.0647333562374115,-0.37652063369750977,1.18359375,0.7655370831489563,0.050560273230075836,0.29296875,-1.5247763395309448,-0.0063424729742109776,2.22265625,-0.017197636887431145,-0.3594951033592224,-2.1015625,0.7655976414680481,-0.1303146481513977,0.26953125,-1.5234037637710571,0.32242393493652344,5.15625,-0.09155924618244171,-0.3218156099319458,1.77734375,0.7668086886405945,0.1807584911584854,0.515625,-1.5515416860580444,-0.16882824897766113,3.1875,-0.06334058940410614,-0.40836745500564575,-1.8046875,0.7860652208328247,-0.03726104274392128,0.3671875,-1.5538831949234009,0.18326453864574432,5.75
1744753228.1813624,1237,1,0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.0,0.0602220743894577,0.02039109729230404,0.3054846525192261,0.4315311312675476,-0.054368022829294205,0.021601011976599693,-0.2172843962907791,0.6743572354316711,10.006643295288086,0,0,0,0,0,0,0,0,-0.0647333562374115,-0.37652063369750977,1.18359375,0.7655370831489563,0.050560273230075836,0.29296875,-1.5247763395309448,-0.0063424729742109776,2.22265625,-0.017197636887431145,-0.3594951033592224,-2.1015625,0.7655976414680481,-0.1303146481513977,0.26953125,-1.5234037637710571,0.32242393493652344,5.15625,-0.09155924618244171,-0.3218156099319458,1.77734375,0.7668086886405945,0.1807584911584854,0.515625,-1.5515416860580444,-0.16882824897766113,3.1875,-0.06334058940410614,-0.40836745500564575,-1.8046875,0.7860652208328247,-0.03726104274392128,0.3671875,-1.5538831949234009,0.18326453864574432,5.75
1744753228.1839116,1238,1,0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.0,0.06867127865552902,0.0192684605717659,0.3057940602302551,0.3771246671676636,-0.058594703674316406,0.023024355992674828,-0.31603971123695374,0.8657289743423462,9.986921310424805,0,0,0,0,0,0,0,0,-0.07193940877914429,-0.3867945671081543,1.2109375,0.7668692469596863,0.0617130883038044,0.56640625,-1.5254627466201782,-0.04573160409927368,2.3359375,-0.02519090473651886,-0.40124428272247314,-2.0,0.764083743095398,-0.08229555189609528,0.39453125,-1.518640160560608,0.2434668391942978,5.23046875,-0.0985836386680603,-0.347537636756897,1.8046875,0.7699576020240784,0.17288342118263245,0.58984375,-1.5552153587341309,-0.1760469675064087,3.15234375,-0.06903276592493057,-0.2841547429561615,-1.90234375,0.7852174639701843,-0.051368165761232376,0.24609375,-1.5496443510055542,0.22296400368213654,5.5625
1744753228.1864898,1239,1,0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.0,0.06867127865552902,0.0192684605717659,0.3057940602302551,0.3771246671676636,-0.058594703674316406,0.023024355992674828,-0.31603971123695374,0.8657289743423462,9.986921310424805,0,0,0,0,0,0,0,0,-0.07193940877914429,-0.3867945671081543,1.2109375,0.7668692469596863,0.0617130883038044,0.56640625,-1.5254627466201782,-0.04573160409927368,2.3359375,-0.02519090473651886,-0.40124428272247314,-2.0,0.764083743095398,-0.08229555189609528,0.39453125,-1.518640160560608,0.2434668391942978,5.23046875,-0.0985836386680603,-0.347537636756897,1.8046875,0.7699576020240784,0.17288342118263245,0.58984375,-1.5552153587341309,-0.1760469675064087,3.15234375,-0.06903276592493057,-0.2841547429561615,-1.90234375,0.7852174639701843,-0.051368165761232376,0.24609375,-1.5496443510055542,0.22296400368213654,5.5625
1744753228.1889794,1240,1,0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.0,0.06867127865552902,0.0192684605717659,0.3057940602302551,0.3771246671676636,-0.058594703674316406,0.023024355992674828,-0.31603971123695374,0.8657289743423462,9.986921310424805,0,0,0,0,0,0,0,0,-0.07193940877914429,-0.3867945671081543,1.2109375,0.7668692469596863,0.0617130883038044,0.56640625,-1.5254627466201782,-0.04573160409927368,2.3359375,-0.02519090473651886,-0.40124428272247314,-2.0,0.764083743095398,-0.08229555189609528,0.39453125,-1.518640160560608,0.2434668391942978,5.23046875,-0.0985836386680603,-0.347537636756897,1.8046875,0.7699576020240784,0.17288342118263245,0.58984375,-1.5552153587341309,-0.1760469675064087,3.15234375,-0.06903276592493057,-0.2841547429561615,-1.90234375,0.7852174639701843,-0.051368165761232376,0.24609375,-1.5496443510055542,0.22296400368213654,5.5625
1744753228.1914644,1241,1,0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.0,0.06867127865552902,0.0192684605717659,0.3057940602302551,0.3771246671676636,-0.058594703674316406,0.023024355992674828,-0.31603971123695374,0.8657289743423462,9.986921310424805,0,0,0,0,0,0,0,0,-0.07193940877914429,-0.3867945671081543,1.2109375,0.7668692469596863,0.0617130883038044,0.56640625,-1.5254627466201782,-0.04573160409927368,2.3359375,-0.02519090473651886,-0.40124428272247314,-2.0,0.764083743095398,-0.08229555189609528,0.39453125,-1.518640160560608,0.2434668391942978,5.23046875,-0.0985836386680603,-0.347537636756897,1.8046875,0.7699576020240784,0.17288342118263245,0.58984375,-1.5552153587341309,-0.1760469675064087,3.15234375,-0.06903276592493057,-0.2841547429561615,-1.90234375,0.7852174639701843,-0.051368165761232376,0.24609375,-1.5496443510055542,0.22296400368213654,5.5625
1744753228.194061,1242,1,0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.0,0.06867127865552902,0.0192684605717659,0.3057940602302551,0.3771246671676636,-0.058594703674316406,0.023024355992674828,-0.31603971123695374,0.8657289743423462,9.986921310424805,0,0,0,0,0,0,0,0,-0.07193940877914429,-0.3867945671081543,1.2109375,0.7668692469596863,0.0617130883038044,0.56640625,-1.5254627466201782,-0.04573160409927368,2.3359375,-0.02519090473651886,-0.40124428272247314,-2.0,0.764083743095398,-0.08229555189609528,0.39453125,-1.518640160560608,0.2434668391942978,5.23046875,-0.0985836386680603,-0.347537636756897,1.8046875,0.7699576020240784,0.17288342118263245,0.58984375,-1.5552153587341309,-0.1760469675064087,3.15234375,-0.06903276592493057,-0.2841547429561615,-1.90234375,0.7852174639701843,-0.051368165761232376,0.24609375,-1.5496443510055542,0.22296400368213654,5.5625
1744753228.1966617,1243,1,0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.0,0.06867127865552902,0.0192684605717659,0.3057940602302551,0.3771246671676636,-0.058594703674316406,0.023024355992674828,-0.31603971123695374,0.8657289743423462,9.986921310424805,0,0,0,0,0,0,0,0,-0.07193940877914429,-0.3867945671081543,1.2109375,0.7668692469596863,0.0617130883038044,0.56640625,-1.5254627466201782,-0.04573160409927368,2.3359375,-0.02519090473651886,-0.40124428272247314,-2.0,0.764083743095398,-0.08229555189609528,0.39453125,-1.518640160560608,0.2434668391942978,5.23046875,-0.0985836386680603,-0.347537636756897,1.8046875,0.7699576020240784,0.17288342118263245,0.58984375,-1.5552153587341309,-0.1760469675064087,3.15234375,-0.06903276592493057,-0.2841547429561615,-1.90234375,0.7852174639701843,-0.051368165761232376,0.24609375,-1.5496443510055542,0.22296400368213654,5.5625
1744753228.199188,1244,1,0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.0,0.06867127865552902,0.0192684605717659,0.3057940602302551,0.3771246671676636,-0.058594703674316406,0.023024355992674828,-0.31603971123695374,0.8657289743423462,9.986921310424805,0,0,0,0,0,0,0,0,-0.07193940877914429,-0.3867945671081543,1.2109375,0.7668692469596863,0.0617130883038044,0.56640625,-1.5254627466201782,-0.04573160409927368,2.3359375,-0.02519090473651886,-0.40124428272247314,-2.0,0.764083743095398,-0.08229555189609528,0.39453125,-1.518640160560608,0.2434668391942978,5.23046875,-0.0985836386680603,-0.347537636756897,1.8046875,0.7699576020240784,0.17288342118263245,0.58984375,-1.5552153587341309,-0.1760469675064087,3.15234375,-0.06903276592493057,-0.2841547429561615,-1.90234375,0.7852174639701843,-0.051368165761232376,0.24609375,-1.5496443510055542,0.22296400368213654,5.5625
1744753228.2017992,1245,1,0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.0,0.06867127865552902,0.0192684605717659,0.3057940602302551,0.3771246671676636,-0.058594703674316406,0.023024355992674828,-0.31603971123695374,0.8657289743423462,9.986921310424805,0,0,0,0,0,0,0,0,-0.07193940877914429,-0.3867945671081543,1.2109375,0.7668692469596863,0.0617130883038044,0.56640625,-1.5254627466201782,-0.04573160409927368,2.3359375,-0.02519090473651886,-0.40124428272247314,-2.0,0.764083743095398,-0.08229555189609528,0.39453125,-1.518640160560608,0.2434668391942978,5.23046875,-0.0985836386680603,-0.347537636756897,1.8046875,0.7699576020240784,0.17288342118263245,0.58984375,-1.5552153587341309,-0.1760469675064087,3.15234375,-0.06903276592493057,-0.2841547429561615,-1.90234375,0.7852174639701843,-0.051368165761232376,0.24609375,-1.5496443510055542,0.22296400368213654,5.5625
1744753228.204314,1246,1,0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.0,0.07473289966583252,0.018624043092131615,0.3060816526412964,0.2507677376270294,-0.007567333523184061,0.008659811690449715,-0.10990281403064728,0.7155885100364685,9.94750690460205,0,0,0,0,0,0,0,0,-0.07696548104286194,-0.25115907192230225,1.16015625,0.767838180065155,0.04951588064432144,0.54296875,-1.526229739189148,-0.04074307158589363,2.26171875,-0.02924809418618679,-0.19796928763389587,-2.1015625,0.7617220878601074,-0.1268184930086136,0.39453125,-1.5134323835372925,0.27104341983795166,4.8203125,-0.10409414768218994,-0.30797696113586426,1.8046875,0.7712292671203613,0.060748182237148285,0.6640625,-1.5565879344940186,-0.055503081530332565,3.1875,-0.07430105656385422,-0.2698025703430176,-2.0,0.7839457988739014,-0.07391758263111115,0.29296875,-1.546616554260254,0.15285980701446533,5.63671875
1744753228.2068694,1247,1,0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.0,0.07473289966583252,0.018624043092131615,0.3060816526412964,0.2507677376270294,-0.007567333523184061,0.008659811690449715,-0.10990281403064728,0.7155885100364685,9.94750690460205,0,0,0,0,0,0,0,0,-0.07696548104286194,-0.25115907192230225,1.16015625,0.767838180065155,0.04951588064432144,0.54296875,-1.526229739189148,-0.04074307158589363,2.26171875,-0.02924809418618679,-0.19796928763389587,-2.1015625,0.7617220878601074,-0.1268184930086136,0.39453125,-1.5134323835372925,0.27104341983795166,4.8203125,-0.10409414768218994,-0.30797696113586426,1.8046875,0.7712292671203613,0.060748182237148285,0.6640625,-1.5565879344940186,-0.055503081530332565,3.1875,-0.07430105656385422,-0.2698025703430176,-2.0,0.7839457988739014,-0.07391758263111115,0.29296875,-1.546616554260254,0.15285980701446533,5.63671875
1744753228.2094061,1248,1,0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.0,0.07473289966583252,0.018624043092131615,0.3060816526412964,0.2507677376270294,-0.007567333523184061,0.008659811690449715,-0.10990281403064728,0.7155885100364685,9.94750690460205,0,0,0,0,0,0,0,0,-0.07696548104286194,-0.25115907192230225,1.16015625,0.767838180065155,0.04951588064432144,0.54296875,-1.526229739189148,-0.04074307158589363,2.26171875,-0.02924809418618679,-0.19796928763389587,-2.1015625,0.7617220878601074,-0.1268184930086136,0.39453125,-1.5134323835372925,0.27104341983795166,4.8203125,-0.10409414768218994,-0.30797696113586426,1.8046875,0.7712292671203613,0.060748182237148285,0.6640625,-1.5565879344940186,-0.055503081530332565,3.1875,-0.07430105656385422,-0.2698025703430176,-2.0,0.7839457988739014,-0.07391758263111115,0.29296875,-1.546616554260254,0.15285980701446533,5.63671875
1744753228.2119868,1249,1,0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.0,0.07473289966583252,0.018624043092131615,0.3060816526412964,0.2507677376270294,-0.007567333523184061,0.008659811690449715,-0.10990281403064728,0.7155885100364685,9.94750690460205,0,0,0,0,0,0,0,0,-0.07696548104286194,-0.25115907192230225,1.16015625,0.767838180065155,0.04951588064432144,0.54296875,-1.526229739189148,-0.04074307158589363,2.26171875,-0.02924809418618679,-0.19796928763389587,-2.1015625,0.7617220878601074,-0.1268184930086136,0.39453125,-1.5134323835372925,0.27104341983795166,4.8203125,-0.10409414768218994,-0.30797696113586426,1.8046875,0.7712292671203613,0.060748182237148285,0.6640625,-1.5565879344940186,-0.055503081530332565,3.1875,-0.07430105656385422,-0.2698025703430176,-2.0,0.7839457988739014,-0.07391758263111115,0.29296875,-1.546616554260254,0.15285980701446533,5.63671875
1744753228.21453,1250,1,0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.0,0.07473289966583252,0.018624043092131615,0.3060816526412964,0.2507677376270294,-0.007567333523184061,0.008659811690449715,-0.10990281403064728,0.7155885100364685,9.94750690460205,0,0,0,0,0,0,0,0,-0.07696548104286194,-0.25115907192230225,1.16015625,0.767838180065155,0.04951588064432144,0.54296875,-1.526229739189148,-0.04074307158589363,2.26171875,-0.02924809418618679,-0.19796928763389587,-2.1015625,0.7617220878601074,-0.1268184930086136,0.39453125,-1.5134323835372925,0.27104341983795166,4.8203125,-0.10409414768218994,-0.30797696113586426,1.8046875,0.7712292671203613,0.060748182237148285,0.6640625,-1.5565879344940186,-0.055503081530332565,3.1875,-0.07430105656385422,-0.2698025703430176,-2.0,0.7839457988739014,-0.07391758263111115,0.29296875,-1.546616554260254,0.15285980701446533,5.63671875
1744753228.2171307,1251,1,0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.0,0.07473289966583252,0.018624043092131615,0.3060816526412964,0.2507677376270294,-0.007567333523184061,0.008659811690449715,-0.10990281403064728,0.7155885100364685,9.94750690460205,0,0,0,0,0,0,0,0,-0.07696548104286194,-0.25115907192230225,1.16015625,0.767838180065155,0.04951588064432144,0.54296875,-1.526229739189148,-0.04074307158589363,2.26171875,-0.02924809418618679,-0.19796928763389587,-2.1015625,0.7617220878601074,-0.1268184930086136,0.39453125,-1.5134323835372925,0.27104341983795166,4.8203125,-0.10409414768218994,-0.30797696113586426,1.8046875,0.7712292671203613,0.060748182237148285,0.6640625,-1.5565879344940186,-0.055503081530332565,3.1875,-0.07430105656385422,-0.2698025703430176,-2.0,0.7839457988739014,-0.07391758263111115,0.29296875,-1.546616554260254,0.15285980701446533,5.63671875
1744753228.2196643,1252,1,0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.0,0.07473289966583252,0.018624043092131615,0.3060816526412964,0.2507677376270294,-0.007567333523184061,0.008659811690449715,-0.10990281403064728,0.7155885100364685,9.94750690460205,0,0,0,0,0,0,0,0,-0.07696548104286194,-0.25115907192230225,1.16015625,0.767838180065155,0.04951588064432144,0.54296875,-1.526229739189148,-0.04074307158589363,2.26171875,-0.02924809418618679,-0.19796928763389587,-2.1015625,0.7617220878601074,-0.1268184930086136,0.39453125,-1.5134323835372925,0.27104341983795166,4.8203125,-0.10409414768218994,-0.30797696113586426,1.8046875,0.7712292671203613,0.060748182237148285,0.6640625,-1.5565879344940186,-0.055503081530332565,3.1875,-0.07430105656385422,-0.2698025703430176,-2.0,0.7839457988739014,-0.07391758263111115,0.29296875,-1.546616554260254,0.15285980701446533,5.63671875
1744753228.222214,1253,1,0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.0,0.07473289966583252,0.018624043092131615,0.3060816526412964,0.2507677376270294,-0.007567333523184061,0.008659811690449715,-0.10990281403064728,0.7155885100364685,9.94750690460205,0,0,0,0,0,0,0,0,-0.07696548104286194,-0.25115907192230225,1.16015625,0.767838180065155,0.04951588064432144,0.54296875,-1.526229739189148,-0.04074307158589363,2.26171875,-0.02924809418618679,-0.19796928763389587,-2.1015625,0.7617220878601074,-0.1268184930086136,0.39453125,-1.5134323835372925,0.27104341983795166,4.8203125,-0.10409414768218994,-0.30797696113586426,1.8046875,0.7712292671203613,0.060748182237148285,0.6640625,-1.5565879344940186,-0.055503081530332565,3.1875,-0.07430105656385422,-0.2698025703430176,-2.0,0.7839457988739014,-0.07391758263111115,0.29296875,-1.546616554260254,0.15285980701446533,5.63671875
1744753228.2246985,1254,1,0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.0,0.07995796203613281,0.01838700659573078,0.30617091059684753,0.22113542258739471,-0.006559017114341259,0.002328398171812296,-0.09526077657938004,1.1303514242172241,9.43807601928711,0,0,0,0,0,0,0,0,-0.081507109105587,-0.24356575310230255,1.2109375,0.7680197954177856,0.0103790033608675,0.44140625,-1.526552677154541,-0.015084766782820225,2.3359375,-0.03378972411155701,-0.20978166162967682,-2.1015625,0.7599660158157349,-0.09546146541833878,0.39453125,-1.5104854106903076,0.10873784124851227,5.0078125,-0.10742467641830444,-0.1523275226354599,1.73046875,0.7721375823020935,0.05062958970665932,0.515625,-1.5584046840667725,-0.07469786703586578,3.15234375,-0.07944823801517487,-0.24687357246875763,-1.953125,0.782492458820343,-0.07128824293613434,0.34375,-1.5441540479660034,0.14210529625415802,5.52734375
1744753228.2271743,1255,1,0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.0,0.07995796203613281,0.01838700659573078,0.30617091059684753,0.22113542258739471,-0.006559017114341259,0.002328398171812296,-0.09526077657938004,1.1303514242172241,9.43807601928711,0,0,0,0,0,0,0,0,-0.081507109105587,-0.24356575310230255,1.2109375,0.7680197954177856,0.0103790033608675,0.44140625,-1.526552677154541,-0.015084766782820225,2.3359375,-0.03378972411155701,-0.20978166162967682,-2.1015625,0.7599660158157349,-0.09546146541833878,0.39453125,-1.5104854106903076,0.10873784124851227,5.0078125,-0.10742467641830444,-0.1523275226354599,1.73046875,0.7721375823020935,0.05062958970665932,0.515625,-1.5584046840667725,-0.07469786703586578,3.15234375,-0.07944823801517487,-0.24687357246875763,-1.953125,0.782492458820343,-0.07128824293613434,0.34375,-1.5441540479660034,0.14210529625415802,5.52734375
1744753228.2297833,1256,1,0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.0,0.07995796203613281,0.01838700659573078,0.30617091059684753,0.22113542258739471,-0.006559017114341259,0.002328398171812296,-0.09526077657938004,1.1303514242172241,9.43807601928711,0,0,0,0,0,0,0,0,-0.081507109105587,-0.24356575310230255,1.2109375,0.7680197954177856,0.0103790033608675,0.44140625,-1.526552677154541,-0.015084766782820225,2.3359375,-0.03378972411155701,-0.20978166162967682,-2.1015625,0.7599660158157349,-0.09546146541833878,0.39453125,-1.5104854106903076,0.10873784124851227,5.0078125,-0.10742467641830444,-0.1523275226354599,1.73046875,0.7721375823020935,0.05062958970665932,0.515625,-1.5584046840667725,-0.07469786703586578,3.15234375,-0.07944823801517487,-0.24687357246875763,-1.953125,0.782492458820343,-0.07128824293613434,0.34375,-1.5441540479660034,0.14210529625415802,5.52734375
1744753228.2323256,1257,1,0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.0,0.07995796203613281,0.01838700659573078,0.30617091059684753,0.22113542258739471,-0.006559017114341259,0.002328398171812296,-0.09526077657938004,1.1303514242172241,9.43807601928711,0,0,0,0,0,0,0,0,-0.081507109105587,-0.24356575310230255,1.2109375,0.7680197954177856,0.0103790033608675,0.44140625,-1.526552677154541,-0.015084766782820225,2.3359375,-0.03378972411155701,-0.20978166162967682,-2.1015625,0.7599660158157349,-0.09546146541833878,0.39453125,-1.5104854106903076,0.10873784124851227,5.0078125,-0.10742467641830444,-0.1523275226354599,1.73046875,0.7721375823020935,0.05062958970665932,0.515625,-1.5584046840667725,-0.07469786703586578,3.15234375,-0.07944823801517487,-0.24687357246875763,-1.953125,0.782492458820343,-0.07128824293613434,0.34375,-1.5441540479660034,0.14210529625415802,5.52734375
1744753228.2349284,1258,1,0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.0,0.07995796203613281,0.01838700659573078,0.30617091059684753,0.22113542258739471,-0.006559017114341259,0.002328398171812296,-0.09526077657938004,1.1303514242172241,9.43807601928711,0,0,0,0,0,0,0,0,-0.081507109105587,-0.24356575310230255,1.2109375,0.7680197954177856,0.0103790033608675,0.44140625,-1.526552677154541,-0.015084766782820225,2.3359375,-0.03378972411155701,-0.20978166162967682,-2.1015625,0.7599660158157349,-0.09546146541833878,0.39453125,-1.5104854106903076,0.10873784124851227,5.0078125,-0.10742467641830444,-0.1523275226354599,1.73046875,0.7721375823020935,0.05062958970665932,0.515625,-1.5584046840667725,-0.07469786703586578,3.15234375,-0.07944823801517487,-0.24687357246875763,-1.953125,0.782492458820343,-0.07128824293613434,0.34375,-1.5441540479660034,0.14210529625415802,5.52734375
1744753228.237517,1259,1,0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.0,0.07995796203613281,0.01838700659573078,0.30617091059684753,0.22113542258739471,-0.006559017114341259,0.002328398171812296,-0.09526077657938004,1.1303514242172241,9.43807601928711,0,0,0,0,0,0,0,0,-0.081507109105587,-0.24356575310230255,1.2109375,0.7680197954177856,0.0103790033608675,0.44140625,-1.526552677154541,-0.015084766782820225,2.3359375,-0.03378972411155701,-0.20978166162967682,-2.1015625,0.7599660158157349,-0.09546146541833878,0.39453125,-1.5104854106903076,0.10873784124851227,5.0078125,-0.10742467641830444,-0.1523275226354599,1.73046875,0.7721375823020935,0.05062958970665932,0.515625,-1.5584046840667725,-0.07469786703586578,3.15234375,-0.07944823801517487,-0.24687357246875763,-1.953125,0.782492458820343,-0.07128824293613434,0.34375,-1.5441540479660034,0.14210529625415802,5.52734375
1744753228.240096,1260,1,0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.0,0.07995796203613281,0.01838700659573078,0.30617091059684753,0.22113542258739471,-0.006559017114341259,0.002328398171812296,-0.09526077657938004,1.1303514242172241,9.43807601928711,0,0,0,0,0,0,0,0,-0.081507109105587,-0.24356575310230255,1.2109375,0.7680197954177856,0.0103790033608675,0.44140625,-1.526552677154541,-0.015084766782820225,2.3359375,-0.03378972411155701,-0.20978166162967682,-2.1015625,0.7599660158157349,-0.09546146541833878,0.39453125,-1.5104854106903076,0.10873784124851227,5.0078125,-0.10742467641830444,-0.1523275226354599,1.73046875,0.7721375823020935,0.05062958970665932,0.515625,-1.5584046840667725,-0.07469786703586578,3.15234375,-0.07944823801517487,-0.24687357246875763,-1.953125,0.782492458820343,-0.07128824293613434,0.34375,-1.5441540479660034,0.14210529625415802,5.52734375
1744753228.2427597,1261,1,0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.0,0.07995796203613281,0.01838700659573078,0.30617091059684753,0.22113542258739471,-0.006559017114341259,0.002328398171812296,-0.09526077657938004,1.1303514242172241,9.43807601928711,0,0,0,0,0,0,0,0,-0.081507109105587,-0.24356575310230255,1.2109375,0.7680197954177856,0.0103790033608675,0.44140625,-1.526552677154541,-0.015084766782820225,2.3359375,-0.03378972411155701,-0.20978166162967682,-2.1015625,0.7599660158157349,-0.09546146541833878,0.39453125,-1.5104854106903076,0.10873784124851227,5.0078125,-0.10742467641830444,-0.1523275226354599,1.73046875,0.7721375823020935,0.05062958970665932,0.515625,-1.5584046840667725,-0.07469786703586578,3.15234375,-0.07944823801517487,-0.24687357246875763,-1.953125,0.782492458820343,-0.07128824293613434,0.34375,-1.5441540479660034,0.14210529625415802,5.52734375
1744753228.2452881,1262,1,0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.0,0.08413463085889816,0.018487514927983284,0.30617305636405945,0.18522608280181885,0.0061324057169258595,-0.007535566575825214,-0.0384528711438179,1.028689980506897,9.673441886901855,0,0,0,0,0,0,0,0,-0.08550374209880829,-0.21951818466186523,1.0859375,0.7682620286941528,0.009702270850539207,0.56640625,-1.5270774364471436,-0.02825235202908516,2.4453125,-0.03633303567767143,-0.10049658268690109,-2.1015625,0.7583310008049011,-0.08667683601379395,0.3671875,-1.508426547050476,0.08888814598321915,4.78515625,-0.11117909103631973,-0.21684890985488892,1.703125,0.7728036642074585,0.015410682186484337,0.56640625,-1.5607460737228394,-0.13778509199619293,3.11328125,-0.08223377168178558,-0.16550995409488678,-1.73046875,0.7810391783714294,-0.04528741165995598,0.29296875,-1.5403188467025757,0.1852026730775833,5.78515625
1744753228.2479558,1263,1,0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.0,0.08413463085889816,0.018487514927983284,0.30617305636405945,0.18522608280181885,0.0061324057169258595,-0.007535566575825214,-0.0384528711438179,1.028689980506897,9.673441886901855,0,0,0,0,0,0,0,0,-0.08550374209880829,-0.21951818466186523,1.0859375,0.7682620286941528,0.009702270850539207,0.56640625,-1.5270774364471436,-0.02825235202908516,2.4453125,-0.03633303567767143,-0.10049658268690109,-2.1015625,0.7583310008049011,-0.08667683601379395,0.3671875,-1.508426547050476,0.08888814598321915,4.78515625,-0.11117909103631973,-0.21684890985488892,1.703125,0.7728036642074585,0.015410682186484337,0.56640625,-1.5607460737228394,-0.13778509199619293,3.11328125,-0.08223377168178558,-0.16550995409488678,-1.73046875,0.7810391783714294,-0.04528741165995598,0.29296875,-1.5403188467025757,0.1852026730775833,5.78515625
